0,9478.0,595.0,527.0,-3052.0,2143.0,-462.0,0,0,0
1,9626.0,230.0,759.0,-3564.0,3438.0,-192.0,0,0,0
2,9728.0,646.0,748.0,-3961.0,4265.0,-697.0,0,0,0
3,9680.0,512.0,1374.0,-4436.0,5430.0,-991.0,0,0,0
4,9922.0,454.0,1902.0,-4676.0,5211.0,-969.0,0,0,0
5,10135.0,282.0,2453.0,-4571.0,4730.0,-862.0,0,0,0
6,10383.0,156.0,3041.0,-4278.0,4294.0,-699.0,0,0,0
7,10583.0,-33.0,3541.0,-3794.0,3817.0,-417.0,0,0,0
8,10739.0,-43.0,3951.0,-3233.0,3287.0,-233.0,0,0,0
9,10952.0,-62.0,4360.0,-2660.0,2637.0,-222.0,0,0,0
10,11252.0,-87.0,4657.0,-2093.0,2073.0,-336.0,0,0,0
11,11326.0,23.0,5099.0,-1527.0,1416.0,-665.0,0,0,0
12,11370.0,-9.0,5270.0,-859.0,709.0,-1092.0,0,0,0
13,11177.0,-65.0,5420.0,-225.0,22.0,-1597.0,0,0,0
14,10910.0,-104.0,5677.0,477.0,-970.0,-2165.0,0,0,0
15,10603.0,49.0,5619.0,1353.0,-2138.0,-2804.0,0,0,0
16,10288.0,285.0,5462.0,2129.0,-2818.0,-3364.0,0,0,0
17,9986.0,364.0,5256.0,2652.0,-2940.0,-3765.0,0,0,0
18,9351.0,212.0,5046.0,2839.0,-3613.0,-4009.0,0,0,0
19,8675.0,164.0,4789.0,3211.0,-4679.0,-4306.0,0,0,0
20,8173.0,293.0,4395.0,4066.0,-4836.0,-4864.0,0,0,0
21,7693.0,381.0,4021.0,4756.0,-4796.0,-5299.0,0,0,0
22,7208.0,460.0,3592.0,5100.0,-5166.0,-5501.0,0,0,0
23,6606.0,415.0,3227.0,5369.0,-5580.0,-5647.0,0,0,0
24,5974.0,497.0,2962.0,5758.0,-6003.0,-5975.0,0,0,0
25,5572.0,605.0,2793.0,6249.0,-6777.0,-6485.0,0,0,0
26,5154.0,622.0,2614.0,6859.0,-7745.0,-7070.0,0,0,0
27,4658.0,646.0,2424.0,7470.0,-8439.0,-7641.0,0,0,0
28,4054.0,613.0,2277.0,8057.0,-8369.0,-7863.0,0,0,0
29,3290.0,326.0,2006.0,8774.0,-8224.0,-7705.0,0,0,0
30,2476.0,87.0,1746.0,9804.0,-7634.0,-7229.0,0,0,0
31,1811.0,-210.0,1394.0,11010.0,-6693.0,-6083.0,0,0,0
32,1136.0,-677.0,894.0,11946.0,-6008.0,-4006.0,0,0,0
33,776.0,-1073.0,64.0,12891.0,-5238.0,-1154.0,0,0,0
34,686.0,-1446.0,-748.0,14161.0,-4371.0,2018.0,0,0,0
35,992.0,-1700.0,-1658.0,15783.0,-4143.0,4929.0,0,0,0
36,1890.0,-1761.0,-2637.0,17382.0,-4766.0,7353.0,0,0,0
37,3011.0,-1672.0,-3991.0,18419.0,-5691.0,9320.0,0,0,0
38,4133.0,-1559.0,-5906.0,18817.0,-6800.0,10819.0,0,0,0
39,5223.0,-1057.0,-7171.0,18348.0,-7725.0,11409.0,0,0,0
40,6022.0,-604.0,-7887.0,16983.0,-8003.0,11358.0,0,0,0
41,6856.0,-431.0,-8868.0,15026.0,-8245.0,10853.0,0,0,0
42,7700.0,-198.0,-9783.0,12825.0,-8569.0,10112.0,0,0,0
43,8467.0,-217.0,-9949.0,10356.0,-8255.0,9247.0,0,0,0
44,9135.0,-459.0,-9628.0,7685.0,-7045.0,8336.0,0,0,0
45,9673.0,-898.0,-9318.0,5556.0,-5636.0,7366.0,0,0,0
46,10511.0,-1449.0,-9072.0,4250.0,-5049.0,6351.0,0,0,0
47,11532.0,-1905.0,-8857.0,3589.0,-5129.0,5472.0,0,0,0
48,12524.0,-2079.0,-8716.0,3326.0,-4988.0,4780.0,0,0,0
49,13111.0,-2175.0,-8679.0,3204.0,-4256.0,4086.0,0,0,0
50,13459.0,-2210.0,-8748.0,3043.0,-2821.0,3371.0,0,0,0
51,13526.0,-2122.0,-8947.0,2846.0,-1250.0,2541.0,0,0,0
52,13426.0,-1977.0,-9153.0,2488.0,-339.0,1500.0,0,0,0
53,13391.0,-2067.0,-9190.0,1854.0,284.0,318.0,0,0,0
54,13349.0,-2212.0,-8943.0,1095.0,751.0,-863.0,0,0,0
55,13130.0,-2248.0,-8737.0,403.0,1017.0,-1885.0,0,0,0
56,12754.0,-2365.0,-8308.0,-261.0,1335.0,-2768.0,0,0,0
57,12326.0,-2435.0,-7911.0,-849.0,1625.0,-3540.0,0,0,0
58,11823.0,-2460.0,-7585.0,-1286.0,1831.0,-4180.0,0,0,0
59,11307.0,-2448.0,-7431.0,-1630.0,2007.0,-4674.0,0,0,0
60,10875.0,-2411.0,-7267.0,-1937.0,2053.0,-5016.0,0,0,0
61,10440.0,-2303.0,-7301.0,-2254.0,2067.0,-5218.0,0,0,0
62,10067.0,-2167.0,-7312.0,-2663.0,2076.0,-5305.0,0,0,0
63,9736.0,-2021.0,-7181.0,-3169.0,2165.0,-5395.0,0,0,0
64,9431.0,-1840.0,-7190.0,-3687.0,2203.0,-5545.0,0,0,0
65,9118.0,-1774.0,-7163.0,-4222.0,2226.0,-5743.0,0,0,0
66,8779.0,-1701.0,-7075.0,-4769.0,2168.0,-6016.0,0,0,0
67,8543.0,-1638.0,-6814.0,-5267.0,1962.0,-6233.0,0,0,0
68,8366.0,-1563.0,-6668.0,-5675.0,1832.0,-6413.0,0,0,0
69,8006.0,-1519.0,-6587.0,-6024.0,2001.0,-6534.0,0,0,0
70,7626.0,-1460.0,-6453.0,-6408.0,2510.0,-6561.0,0,0,0
71,7278.0,-1440.0,-6239.0,-6717.0,3040.0,-6563.0,0,0,0
72,6878.0,-1315.0,-5966.0,-6870.0,3325.0,-6489.0,0,0,0
73,6477.0,-1116.0,-5775.0,-6957.0,3364.0,-6388.0,0,0,0
74,6172.0,-923.0,-5728.0,-7077.0,3308.0,-6335.0,0,0,0
75,5892.0,-736.0,-5679.0,-7295.0,3150.0,-6283.0,0,0,0
76,5537.0,-606.0,-5469.0,-7636.0,3017.0,-6185.0,0,0,0
77,5241.0,-440.0,-5344.0,-7986.0,3017.0,-5946.0,0,0,0
78,5108.0,-254.0,-5008.0,-8429.0,3200.0,-5614.0,0,0,0
79,4928.0,-219.0,-4624.0,-8850.0,3730.0,-5190.0,0,0,0
80,4566.0,64.0,-4375.0,-9038.0,4124.0,-4850.0,0,0,0
81,4242.0,216.0,-4177.0,-9337.0,4491.0,-4517.0,0,0,0
82,3977.0,425.0,-3884.0,-9582.0,4648.0,-4179.0,0,0,0
83,3799.0,652.0,-3648.0,-9787.0,4370.0,-3938.0,0,0,0
