0,5728.0,3122.0,3320.0,-1563.0,-4368.0,-1204.0,0,0,0
1,6950.0,3262.0,2737.0,-522.0,-4501.0,-1853.0,0,0,0
2,6780.0,3406.0,2843.0,-182.0,-1870.0,-2472.0,0,0,0
3,6541.0,3590.0,2848.0,-347.0,-708.0,-2395.0,0,0,0
4,5901.0,4046.0,3220.0,-338.0,758.0,-2239.0,0,0,0
5,6079.0,4138.0,2812.0,-204.0,1177.0,-1918.0,0,0,0
6,4460.0,3918.0,4623.0,-193.0,1180.0,-1640.0,0,0,0
7,5237.0,4158.0,4106.0,315.0,-2812.0,-1019.0,0,0,0
8,5957.0,4415.0,3281.0,1159.0,-3901.0,-293.0,0,0,0
9,6225.0,4230.0,2782.0,1218.0,-4133.0,268.0,0,0,0
10,6720.0,4218.0,2365.0,819.0,-4099.0,518.0,0,0,0
11,6894.0,4206.0,2295.0,394.0,-2498.0,400.0,0,0,0
12,6852.0,4132.0,2348.0,163.0,-602.0,253.0,0,0,0
13,6584.0,4130.0,2420.0,5.0,825.0,178.0,0,0,0
14,6358.0,4182.0,2599.0,-175.0,1462.0,192.0,0,0,0
15,6317.0,4238.0,2719.0,-240.0,1081.0,203.0,0,0,0
16,6355.0,4202.0,2709.0,-121.0,266.0,177.0,0,0,0
17,6413.0,4206.0,2611.0,4.0,-222.0,135.0,0,0,0
18,6435.0,4267.0,2529.0,-9.0,-455.0,134.0,0,0,0
19,6483.0,4226.0,2421.0,-108.0,-519.0,168.0,0,0,0
20,6533.0,4256.0,2388.0,-243.0,-291.0,215.0,0,0,0
21,6574.0,4256.0,2418.0,-386.0,27.0,262.0,0,0,0
22,6622.0,4271.0,2451.0,-494.0,279.0,288.0,0,0,0
23,6640.0,4249.0,2544.0,-584.0,400.0,257.0,0,0,0
24,6701.0,4247.0,2673.0,-630.0,281.0,217.0,0,0,0
25,6695.0,4256.0,2769.0,-620.0,126.0,163.0,0,0,0
26,6676.0,4205.0,2886.0,-585.0,-23.0,112.0,0,0,0
27,6683.0,4176.0,2939.0,-538.0,-124.0,74.0,0,0,0
28,6704.0,4143.0,2962.0,-456.0,-158.0,43.0,0,0,0
29,6677.0,4152.0,2919.0,-353.0,-166.0,20.0,0,0,0
30,6654.0,4168.0,2858.0,-266.0,-162.0,9.0,0,0,0
31,6609.0,4204.0,2799.0,-201.0,-174.0,3.0,0,0,0
32,6577.0,4205.0,2725.0,-155.0,-208.0,-13.0,0,0,0
33,6536.0,4150.0,2638.0,-128.0,-260.0,-27.0,0,0,0
34,6549.0,4198.0,2605.0,-124.0,-313.0,-20.0,0,0,0
35,6521.0,4191.0,2533.0,-133.0,-325.0,-7.0,0,0,0
36,6466.0,4176.0,2510.0,-153.0,-285.0,19.0,0,0,0
37,6528.0,4152.0,2516.0,-221.0,-222.0,67.0,0,0,0
38,6509.0,4100.0,2586.0,-288.0,-170.0,85.0,0,0,0
39,6488.0,4080.0,2579.0,-310.0,-149.0,88.0,0,0,0
40,6510.0,4077.0,2594.0,-310.0,-163.0,116.0,0,0,0
41,6574.0,4103.0,2670.0,-313.0,-192.0,139.0,0,0,0
42,6604.0,4091.0,2705.0,-321.0,-220.0,124.0,0,0,0
43,6578.0,4081.0,2684.0,-340.0,-217.0,113.0,0,0,0
44,6578.0,4129.0,2686.0,-344.0,-159.0,122.0,0,0,0
45,6601.0,4140.0,2679.0,-322.0,-119.0,132.0,0,0,0
46,6578.0,4157.0,2668.0,-286.0,-135.0,122.0,0,0,0
47,6580.0,4166.0,2654.0,-267.0,-196.0,117.0,0,0,0
48,6578.0,4178.0,2645.0,-257.0,-281.0,125.0,0,0,0
49,6601.0,4183.0,2625.0,-249.0,-270.0,134.0,0,0,0
50,6556.0,4152.0,2644.0,-274.0,-222.0,120.0,0,0,0
51,6606.0,4168.0,2648.0,-296.0,-211.0,136.0,0,0,0
